    103.7757      72.3477       0.4821      -0.2223      -0.3027       0.6441      -0.1538      -0.2357       0.5685       0.4315      42.4136     -14.5075       0.6714       0.5403      -0.2533       0.3287       0.4896       0.5373      -0.1304       0.1904       0.9023       0.0977    2205.9698      -1.9038       0.1995       2.8842      -0.1178      -0.0695       0.1609       0.0637       0.6709      -0.0374      -0.0114       0.0297       0.4830       0.5170      49.4717       0.7734      -0.0010      66.8574      53.7373       0.6873      -0.0332      53.7348      88.5721      -0.2325      -0.0292     455.1968
     95.8448      70.6260       0.4677      -0.4950       0.0420       0.6487      -0.3618       0.0345       0.5565       0.4435      39.2619     -16.9764       0.6408       0.5474      -0.2670       0.3998       0.4827       0.5467      -0.1405       0.2363       0.9058       0.0942    2180.6435       4.9294       1.1691       1.6255      -0.1427       0.1392       0.1456       0.3769       0.3882      -0.0452       0.0232       0.0273       0.4738       0.5262      51.2218       0.7503       0.0033      64.9800      53.1234       0.6775      -0.0261      56.3913      87.4919       0.1080      -0.2931     493.4633
     80.3644      65.0444       0.5043      -0.2532      -0.1646       0.7115      -0.1853      -0.1358       0.6244       0.3756      43.6693     -19.5772       0.6558       0.5557      -0.3107       0.4533       0.4719       0.5511      -0.1598       0.2629       0.8991       0.1009    1849.9641      -2.9187       1.6233       1.5796      -0.7689       1.1348      -0.4353       0.5641       0.3980      -0.2671       0.2045      -0.0884       0.4759       0.5241      50.2900       0.7257       0.0197      75.4012      52.1731       0.6498      -0.0451      53.8288      80.0962      -0.3751       0.2714     576.4648
    101.7875      69.1737       0.4953      -0.4213      -0.0582       0.6601      -0.2997      -0.0459       0.5619       0.4381      30.4060     -33.5150       0.7677       0.5677      -0.2555       0.4821       0.5271       0.5340      -0.1283       0.2687       0.9348       0.0652    2834.3135     -11.2449       1.8084       1.7319      -0.5922      -0.1290       0.1663       0.5042       0.3489      -0.1635      -0.0190       0.0272       0.4767       0.5233      48.3158       0.8398      -0.0144      65.4730      51.3514       0.6863       0.0463      61.1952      82.9796      -0.1590       0.1785     477.6437
     86.1306      66.3154       0.5252      -0.2406      -0.2295       0.7077      -0.1706      -0.1810       0.6310       0.3690      37.6844     -19.9713       0.6894       0.5314      -0.2890       0.4318       0.4922       0.5450      -0.1560       0.2593       0.9065       0.0935    3306.4783      93.3913       2.1671       1.3385      -1.2006       0.2994      -1.0605       0.6095       0.2629      -0.3387       0.0445      -0.1751       0.3790       0.6210      49.4167       0.6823      -0.0558      77.8744      52.4786       0.6073       0.0016      48.2171      82.9763       0.0553      -0.2611     485.2560
     84.0555      61.5482       0.4815      -0.0850      -0.2227       0.7076      -0.0642      -0.1908       0.5798       0.4202      31.3071     -18.1745       0.6706       0.5761      -0.3251       0.3851       0.4722       0.5698      -0.1651       0.2221       0.9291       0.0709    2318.9886    -101.5115       0.8872       3.3658      -1.0365       1.5073       0.0662       0.2693       0.7330      -0.3170       0.2368       0.0118       0.4977       0.5023      50.1378       0.7985      -0.0394      71.8874      52.5226       0.5238       0.0031      52.6317      84.7115      -0.0803       0.3191     408.6203
     76.6307      55.9439       0.5192      -0.1003      -0.1557       0.7548      -0.0749      -0.1320       0.6247       0.3753      31.0917     -18.3248       0.7235       0.5092      -0.3641       0.4640       0.5271       0.5148      -0.1891       0.2734       0.9264       0.0736    2246.0098      28.1278       1.8173       1.8056      -1.1631       0.9093      -0.8523       0.5878       0.4197      -0.3751       0.1507      -0.1602       0.4586       0.5414      50.0591       0.8900      -0.0389      69.3839      52.3135       0.6431      -0.0241      51.4152      84.0038      -0.3747       0.0031     434.6526
    101.3039      64.3205       0.5595      -0.3151      -0.1686       0.7074      -0.2057      -0.1241       0.6222       0.3778      36.9013     -12.2386       0.6425       0.5742      -0.3761       0.3874       0.4536       0.5657      -0.1914       0.2222       0.9164       0.0836    2338.6508      37.7781       2.5728       0.7102      -1.0877       0.5863      -0.3625       0.8271       0.1620      -0.3462       0.0964      -0.0672       0.4473       0.5527      50.0375       0.7058      -0.0132      74.2987      52.6943       0.6104      -0.0579      63.2368      83.4711       0.0938      -0.5450     532.5000
     77.6804      59.9052       0.4763       0.0336      -0.3204       0.7127       0.0259      -0.2788       0.5952       0.4048      50.3120     -15.0832       0.7500       0.4805      -0.4019       0.4310       0.5217       0.4755      -0.2053       0.2481       0.8853       0.1147    2435.4705     -40.7307       2.0396       2.0407      -0.7290      -0.2450       0.0808       0.5555       0.3941      -0.2003      -0.0347       0.0129       0.5719       0.4281      49.3597       0.8331      -0.0606      71.3843      51.0095       0.5169      -0.0476      67.8298      88.8712      -0.0419       0.1308     457.7066
     83.6629      56.7978       0.5097      -0.1055      -0.1696       0.7312      -0.0787      -0.1420       0.5961       0.4039      62.8578     -18.2823       0.6086       0.5931      -0.3623       0.5218       0.4157       0.5740      -0.1824       0.2948       0.8619       0.1381    2257.3999      51.4328       1.6935       2.2221      -1.0522      -0.3830      -0.5913       0.5048       0.4636      -0.3110      -0.0589      -0.1020       0.5373       0.4627      48.5076       0.8354      -0.0480      74.6596      51.2150       0.6739      -0.0121      59.5275      88.5733       0.0140      -0.0819     363.1187
